rowname,Clinspect_E_coli_A_QC1_Slot1-6_1_8640,Clinspect_E_coli_A_QC2_Slot1-15_1_8649,Clinspect_E_coli_A_S5_Slot1-7_1_8641,Clinspect_E_coli_A_S7_Slot1-24_1_8673,Clinspect_E_coli_A_S14_Slot1-11_1_8645,Clinspect_E_coli_A_S20_Slot1-20_1_8669,Clinspect_E_coli_A_S23_Slot1-8_1_8642,Clinspect_E_coli_A_S29_Slot1-19_1_8667,Clinspect_E_coli_A_S34_Slot1-18_1_8666,Clinspect_E_coli_A_S39_Slot1-26_1_8675,Clinspect_E_coli_A_S42_Slot1-21_1_8670,Clinspect_E_coli_A_S47_Slot1-14_1_8648,Clinspect_E_coli_B_QC3_Slot1-23_1_8672,Clinspect_E_coli_B_QC4_Slot1-10_1_8644,Clinspect_E_coli_B_S53_Slot1-22_1_8671,Clinspect_E_coli_B_S58_Slot1-5_1_8639,Clinspect_E_coli_B_S62_Slot1-16_1_8664,Clinspect_E_coli_B_S66_Slot1-13_1_8647,Clinspect_E_coli_B_S78_Slot1-17_1_8665,Clinspect_E_coli_B_S85_Slot1-12_1_8646,Clinspect_E_coli_B_S86_Slot1-4_1_8638,Clinspect_E_coli_B_S91_Slot1-25_1_8674,Clinspect_E_coli_B_S98_Slot1-9_1_8643
P00547,23.839837109818177,24.41230456187997,24.00655411977619,24.4169076027829,24.358533759951307,24.417451540134657,24.39873145900281,24.433943875034892,24.98549884198526,24.475200374848903,24.428642506164103,24.388314569900032,23.56788897118077,24.1528359986779,24.153337934201815,24.25880874235287,24.096877387780232,23.960168079006245,23.734079543415817,24.256557713390265,24.386800861953006,24.129936971972235,24.149775917861433
P00550,21.336731900892687,21.19389668026272,21.150971079917564,21.46539455887668,21.479966573428086,21.35818176313896,21.643897671229663,21.459658991083348,21.448809025073203,21.70650499513959,21.51088796894774,21.346404397944074,21.118251614606887,21.074392566968783,20.864206680989707,21.268376254207435,21.022181301815486,20.985174262506124,21.176013401147536,20.978240947354724,21.014562383245618,21.333587187018097,21.23061754566705
P00561,25.842576652123583,25.6155295999837,25.96263109691899,25.672649917084986,25.956492592806608,25.857513817076775,25.761222322249203,26.15855505960985,26.011113217334735,25.782662853118264,25.917440451685714,25.931859274975228,25.32734774453219,25.532021797899336,25.665875745584056,25.714803194375857,25.577685703876195,25.051479048489863,24.632864729531246,25.763807139724577,25.551685089517587,25.509349009365263,25.358504240020675
P00562,21.82960461124086,21.596708404117205,21.69021518499009,21.508111586086738,21.59979841726304,21.50402286408128,21.721660218289045,21.469322030953027,21.586921622113728,21.988829639835686,21.620136931878363,22.093290300732587,22.256659671939264,22.22935764948296,22.236745351703167,22.389763603289712,22.20701182477881,22.039480794656374,22.039982338121007,22.5427670679353,22.27522252945669,22.40555334004437,22.53687660404365
P00579,22.47756674055084,22.73862365144317,22.668324548125895,22.637566052853487,22.79271253186728,22.745900359298602,22.61020596196908,22.68612737064565,22.778375904078196,22.628177058118524,22.627285738395152,22.543785670987575,22.536178540979584,22.846660036925933,22.774280570818974,22.916564782028168,22.850085530326147,22.427257239381774,22.18149973444445,22.708013506961024,22.749507187931272,22.738977340487317,22.697280769671465
P00579;P13445,19.928695649283394,20.012355461374334,19.970729383566358,19.49802938835463,19.592816710042616,19.74373605905311,18.79667334619203,19.846079686556532,19.692184879670055,18.5071826458439,19.68034748851715,19.762526702909064,18.668301850969655,20.083476354184853,19.43568468775222,19.669098782481523,19.82378791935201,18.779696106404128,17.853454208790296,19.691782290707764,19.749755554537497,18.297281054346115,18.614691763681655
P00582,21.874206918287342,21.999912752778776,21.96860453744323,22.087770996513623,22.10156699803004,22.08793559310963,22.20393948387848,22.127151430169643,22.14953279628506,22.2999883960954,22.07040085395143,21.98328530179631,22.099300134706787,21.890623308587408,21.96735253616027,22.124603565555592,21.789727999734872,21.953114696419988,22.04001176016001,22.082706361836212,22.118343653204935,22.147300629942702,22.00317048686657
P00634,19.71004514484222,20.37801286859748,20.023621856410017,20.04078171398666,20.28784052863498,20.340353354556015,20.060765104490233,20.3242857386643,20.601332183235513,19.847088079729012,20.400683806716014,20.065047997655057,19.6412647178163,19.7046718140718,20.132990325674275,20.118617825226966,20.00376417815665,19.41322301504318,18.88598830341169,19.671846370964627,19.92685233095797,19.900449995606817,19.60680970143271
P00803,21.359602013647592,21.90330102647637,21.57622493208962,21.78063486314323,21.83650344193687,21.82688495521967,21.89805477299255,21.84290701358738,22.17929464389791,21.87441133874337,21.829101599001877,21.746527688815622,21.36723776024524,21.765676945487392,21.778668945053806,21.806960996652162,21.43635567495392,21.616264764968854,21.410440737409566,21.790756566595146,21.656481188949158,21.620997584904785,21.814550504820698
P00805,23.548758652196618,23.456698606323755,23.39474437236934,23.89809693735433,23.37488764465663,23.878024088922075,23.335862309133958,23.1102726302478,22.890626827244006,23.504354720110385,23.467235511326926,23.752454549120984,21.658688341727583,21.90067408768492,22.00845211715732,21.55608210893304,21.972229994271096,21.120695964262396,21.04160687280676,22.138053306723933,22.074422784898992,21.511443351217274,21.51404572700713
P00811,19.718646185347538,19.810491452148113,19.45503402548286,19.707203812776342,19.959789530853143,19.844136712889753,20.443974152255393,19.585376493109116,19.527569118799477,19.861680167995118,19.7873003472384,19.541115343102454,19.812966781406157,19.749885383688817,19.489715075820833,19.790188846440984,19.51553461207908,19.953429912008353,19.139431309322557,19.956273452567565,19.439685839098214,19.920537938016178,20.0166101610805
P00861,20.280560648115742,20.428180884052807,20.33721155862535,20.254688714701523,20.18336680241575,20.11844911298565,20.185366606428598,20.064461821495495,20.039450685909145,20.452043252758166,19.946904317347503,19.98572489152087,21.0468575386426,21.10487208062169,21.019229000363218,21.000458670692005,21.01702364982085,20.656461533898835,20.613716666958844,21.21302327070179,20.962537380479404,20.916322996346032,20.75347845785199
P00864,24.423823606449538,24.281842259246996,24.351044878155736,24.378023309216378,24.394529247799532,24.39203393903324,24.335712951704625,24.47225658742308,24.41098315219581,24.6389361818887,24.51965951196422,24.47638094734527,25.74125582261237,25.600458078712673,25.782768508129223,25.74167772946045,25.628964936230414,25.38561786398018,25.46709725848386,25.942671520839475,25.777246612278926,25.72109646739796,25.70732145495745
P00887,21.76825979715577,21.9016747236494,21.9854516520367,21.910297170452324,21.73277169911615,21.91687473884027,21.86558616015286,21.815409309279268,21.885991071919122,21.730725859394518,21.527002353334318,22.15329890962755,21.545603281137616,22.000591267913975,21.912958119519395,21.96263084884167,22.042254673300135,21.860613529223123,21.255527811022603,22.190223588227568,21.93138362739281,21.633522940152154,22.013476137165384
P00888,23.22598771314919,23.545925393119052,23.400575233699644,23.402455591703365,23.35511593900425,23.459193329340366,23.343713971916316,23.461290014571365,23.753540125485245,23.04599857957574,23.436445198752864,23.042522461507634,22.55089965767068,22.625232901175178,22.84386637164738,22.71563305911728,22.785930972149114,22.525071607978305,22.07495397636434,22.583495326740866,22.545494325731692,22.30085772816954,22.790565470606733
P00893,21.83138734000534,22.117601018826477,21.88327734970072,22.344875693812284,21.927631148286,21.959731820507294,22.355030533041255,22.040048830663462,22.17900388510797,22.317113096703423,21.97023617624291,21.965377509493806,22.6185154502839,22.676464163638737,22.591762196284805,22.65924646152039,22.57600501838272,22.648627401090483,22.700734782351883,22.630146830046144,22.60458474578341,22.894942979801577,22.615417312409235
P00894,22.18236383057331,22.10253880750219,22.04417687363388,21.88902250525281,22.112902993163846,22.01132442626048,21.794063126947425,22.089617259621203,22.366445262577926,21.848605108738433,22.06918498892901,21.791010527244904,22.389199823861123,23.02732659150293,22.404076999723948,22.544096700326108,22.96348968944471,22.08503091265134,21.40536118884735,22.67927743625335,22.40269661033061,22.704770185648414,22.447079316007624
P00895,22.155322399481022,22.60460146042169,22.308854250829935,22.566746448055493,22.386674229775956,22.370323601564813,22.41414825662832,22.47113430395779,22.614364590578784,22.443264596710144,22.500442430598074,22.293520255364378,22.781051343827805,22.670631781336212,22.50239323926412,22.75573412597383,22.691457349587907,22.590220912248434,22.520714519911643,22.82155789583597,22.58146734831007,22.638600697858294,22.52294877184393
P00903,17.953412876292074,18.699352968515438,17.355236584295398,18.327545521298163,17.60232167252099,18.477198234005474,17.850075013362765,18.20089970982592,18.289853052281735,18.369468543790376,17.953202584303632,18.28902012352232,18.108662403011436,17.914990231132624,18.22436564638116,17.807627272412425,17.980996019765495,18.06208151013543,18.733244168316826,18.042940671092982,18.27263901591803,18.419608839789703,18.221345413286446
P00904,22.419741616047943,22.661258442841497,22.76716615769284,22.46781630032837,22.497426512231627,22.458555880383425,22.47674835586036,22.74837099630173,22.92245721728874,22.279601389866738,22.459098456735404,22.56131085047036,22.457655822035598,22.745610566034898,22.750423503395368,22.970833075399668,22.830121874367613,22.517048550294316,22.378862013809165,22.869072653940716,22.803581522373126,22.75139243007883,22.54422383929446
P00909,22.624322431090427,22.72836826130117,22.657223024201276,22.282953575520576,22.553638851721335,22.676834375338668,22.76935335858874,22.79469294396437,22.93702626324283,22.423792724506495,22.683419068816253,22.384113132505526,22.649227254664414,22.780655048196987,22.951087090417204,22.972948168628438,22.999182356345376,22.67906462202259,22.70060412578949,22.916572580612083,22.901826797163114,22.770551733598683,22.762466919057726
P00914,17.679825580856086,18.658736778519597,18.730057348105493,18.790901410340346,18.609082194040923,18.537530719357996,18.329253626208484,18.942243626521943,19.010249512911443,18.55592108721612,18.528172557884012,18.658963046356867,17.97715998149983,18.587515045307033,18.533698497753754,18.65804644235702,18.862586044604704,18.714074763509565,17.76079273022983,18.529435375753955,18.54899110037144,18.959339011986778,18.48942120512675
P00926,18.635584839448043,18.675922858482597,18.564551125037493,18.230219536270205,18.926812011313242,18.59551245561345,18.745105779556233,19.060585684368657,18.937704966602695,18.73335607038843,18.395510479818874,18.607135247788214,19.502448864073124,19.69841658213525,19.428658306551974,19.89724883121879,19.725591536515527,18.955503925128966,19.194111954863814,19.747037608824133,18.34882503439075,19.041458791780347,19.24863693076456
P00934,25.294397530670725,25.67501328332129,25.526314685864243,25.81296160516261,25.6619419497599,25.785268116866707,25.72849044707729,25.934394421709026,26.038795800274617,25.722317454708737,25.657455177654107,25.62962248002355,25.14896364093725,25.309128563509226,25.427416774844094,25.41725898818586,25.418852328032322,25.39350759931942,25.049012514602744,25.25154326270593,25.32110679360442,25.43104387960933,25.376360324828518
P00935,22.551054110070933,22.536312212723466,22.589557634141244,22.359042127963246,22.443470595584873,22.909521607000837,22.37151686296527,22.74553239566709,22.7685679717993,22.55573987938969,22.712159349127074,22.903586023461465,22.61790976128481,22.517803866371807,22.71174391347484,22.428353075829833,22.556503128490636,22.6882494492292,22.673788795361588,22.56054809702285,22.570711655601496,22.673616659715716,22.717135268297547
P00936,20.120734874349253,20.190385147802044,19.899100993274963,19.79897687209681,20.229115373328447,19.813188324647314,19.935956663148175,20.212169900622957,19.58737724800602,20.453892921721856,20.239876579323248,20.150139752889224,22.159364718152414,21.699100335528822,21.387934576215457,21.974252560868855,21.11067257637609,21.373447958906365,21.80254506736692,22.061719740912576,21.60166388701008,22.02652142622657,21.790881855248983
P00946,23.360552496395286,23.289021590496272,23.240060570707293,23.35542814814672,23.35205827229389,23.261770506934866,23.338716012613173,23.145926977538274,23.06259785084429,23.050533313988712,23.255894550473165,23.575308457376735,22.678788567572298,23.291906909683192,22.948729401578802,23.12629118206107,23.131413490801283,22.734803658969067,22.414082555335636,23.251426392510112,23.037168464296034,23.019282832644148,22.995151788998907
P00954,23.099375346628115,23.158350957236024,23.140263249059537,23.031077073881377,23.048452422088687,23.18721834916578,22.835597230623076,23.069039644577828,23.363717539249766,22.91142418973199,23.105829045125912,23.273232540887662,22.885275355422042,23.425210968175275,23.28721205061789,23.19320613710405,23.312380428855537,22.934951800615824,22.72331934872489,23.264504369270924,23.139841957545524,23.163731161372127,23.132152878612573
P00956,24.505903989257476,24.49396214839399,24.369505948415263,24.51054533901154,24.487745047426905,24.401244144983693,24.7567066789723,24.462265020119464,24.37475734561141,24.95316404032136,24.595171455724444,24.672887648437385,24.119159021105222,24.017101121543924,24.208218875073474,24.178383500865223,23.96294336167108,24.083352907952495,24.183804189431196,24.275833450280984,24.297999543018136,24.230796635543975,24.294394237708143
P00957,23.472841280795393,23.687804517774442,23.467968745078046,23.479802814688277,23.554233170750933,23.58897327270813,23.568996702759783,23.609279635569482,23.706947305323784,23.611411814801837,23.50787397612801,23.65177777803683,23.532712360579726,23.78706774618251,23.774236624057053,23.921581415966276,23.88372425315133,23.609931980525378,23.3970983690065,23.9488903908698,23.788490538521355,23.819346608969788,23.86557563984339
P00959,23.140532325888827,23.35787809574409,23.15118555656111,23.275312358267463,23.23601683637046,23.287856877836667,23.245326935482005,23.38533366398451,23.41238565709888,23.494118710549728,23.35067038908501,23.33033181707175,23.533672168589057,23.612733662728715,23.608737212998747,23.681416645045353,23.595765082195754,23.410084666578776,23.38193343614217,23.793521582081695,23.722006516416755,23.602704818460893,23.686322237494323
P00960,22.549527250182518,23.1518669042447,22.773876376686456,23.068086450497855,22.889975300746755,23.182279081590767,23.0470186378145,22.936271984463318,22.96741722319927,23.21972437375767,22.884804672697758,22.896402280985892,23.184529727459694,23.00950866326614,22.91930895401995,23.004977383875442,22.926162431881295,22.979436857240128,22.661180708991242,22.954822506802767,22.901128386978097,23.19178253316409,22.869589638323905
P00961,23.973434263009317,24.10700301149617,23.94067407421625,24.067065678967236,23.98845738323567,24.130689961992392,24.10956827875581,24.109658122399303,24.147627231474974,24.2768630068952,24.18413549080318,24.043989999454656,24.09474097832015,24.046607942367896,24.128402403036322,24.148911634318743,24.045219219604572,24.07906921150756,23.8706507103198,24.10568310444072,24.14251282010317,24.20280712714653,24.078665867512814
P00962,23.005986950658134,23.069964741252914,22.99451941956277,22.921901579150315,23.027424068556652,23.06834561786483,22.924191262447223,23.030597768569265,22.99211947925477,22.992140118742622,22.98872542987566,23.001228858293004,23.018116807034446,23.317324519747267,23.290191165926096,23.474639826230376,23.36038972874415,23.06237194021408,22.863265074189364,23.43579472553524,23.34074712255727,23.19729340230366,23.166657509465505
P00963,22.42448347442062,22.92079015306553,22.590389316440476,22.97534443155307,22.750131019631112,22.694511641454106,23.13231786983686,22.53010684343633,22.703044703635513,22.98218231933505,22.743556229856626,22.983042805575494,23.46186387110325,23.427472822107628,23.39916000254933,23.475829726304056,23.323260819987016,23.624558299972332,23.369347507149612,23.097377865484457,23.295619362852378,23.226217382280947,23.48984919065963
P00968,24.488429743009668,24.435014972003266,24.393315339583395,24.26413867109691,24.58322192803636,24.567342471554156,24.45946821123796,24.463262955762495,24.54797939365225,24.57301533285613,24.68920700093244,24.576441185380048,24.699670388388817,24.886146631094824,25.164068733506532,25.302088880874805,25.02962582745716,24.85778983077467,24.787996797580547,25.16385037623919,25.256570701107563,25.12684909893877,25.12553622683599
P02358,25.287930913536076,25.636376359256925,25.122391527028622,25.508267115058075,25.441179029211135,25.440124337667818,25.482595458238663,25.41085482264177,25.573312067310436,25.615367623731466,25.449166694047364,25.608779615685403,25.547499024673336,25.784932999192943,25.865826263499677,25.742241369526365,25.884534293388388,25.79591469923052,25.66883026875295,25.657183712015392,25.646249972165634,25.855158562565563,25.724355328070384
P02359,25.747106809187233,26.311821356269803,25.571090243173085,26.11408073884986,26.160120362758178,26.061837555570033,26.065690569356097,26.087536741697217,26.489808439393208,25.961118275240608,26.248008601697396,26.11674945397009,26.256508564826802,26.53413991685764,26.57639547887407,26.524502418319422,26.46546015282822,26.25406759223004,26.429265140844993,26.58449004509509,26.584797584727987,26.478331772756732,26.567420465692706
P02413,26.34613357292677,25.57271625522333,25.95952519026949,24.86632928900174,25.843589160924672,25.773159445952256,25.048892277788248,25.917061695848115,25.715155732692143,24.951850941948834,25.65526607734329,25.862687306138714,24.89539738593211,26.139125353926445,26.007243580486577,26.058273841461062,25.716693859790244,25.116472615140577,24.970525965984084,25.8979331440931,25.385611855926253,25.135564379480808,24.988743910672298
P02916,16.757982255667983,17.884023486996636,17.72004144155416,17.946430280490187,18.361929495375694,18.269413947770666,15.827797130774602,17.94021353310017,19.301431479004464,17.77533763370333,18.173176737255524,17.401920674730952,18.211356269551867,17.212972071982936,19.059368264160213,17.91717844191718,18.903510536325772,,16.56473063706325,18.799273301488917,19.129584063131098,17.95482882764584,18.2434687205876
P02918,20.35074792912245,20.360297737573283,20.4671894332847,20.436850576950647,20.552786190028893,20.292950642361447,20.71050116522043,20.538487132610577,20.20292456005614,20.688000859114183,20.50179808100495,20.598329878530357,20.7091666192781,20.33628455340633,20.381231401193276,20.398563250248877,20.417896337561267,20.44285564506426,20.451185187539146,20.516111186593186,20.657848025107583,20.46502173366453,20.642389494174196
P02919,21.61611780794273,20.9915153983831,21.433265905624147,21.273189874044846,21.437773803801445,21.530624600207787,21.26156217153238,21.51602048755249,21.068475002240774,21.282402946461115,21.6752710324825,21.636130573688966,20.769257045911274,21.03370541955543,21.43038566450821,21.291467346470576,21.088309534673883,20.513526740373344,20.42738649790753,21.31356295523669,21.165089494076042,20.883247187380668,21.133754072074936
P02924,21.22953153629624,20.661597122160753,20.88964007585293,19.975581670148546,20.963008329735224,20.84629329024917,19.89085840231293,20.660804823605496,20.700826362399262,20.0619807125133,20.80509059586885,21.1727503099785,,18.469383846944712,18.146532340876277,18.364614865643947,18.279495109350158,17.92540146433914,17.602250203812034,17.336549533141827,17.919558444684437,17.874762753195434,17.7424288078126
P02925,25.05336618442457,25.07173811451232,25.037774420778245,24.992356446309806,25.526359295026502,25.33253080028188,25.142855925175095,24.64838247232744,25.20738520766044,25.260756398952037,25.430288219446098,25.463249253755382,22.927525642122543,23.383587279192447,23.018615934485616,23.266810708595095,23.438533829558168,23.17703427994242,22.946420919981076,23.10321811924606,23.0888818465133,22.905137676018818,23.257844863727133
P02929,20.308353197575254,20.628599642857324,20.549313071923194,20.024294013956002,20.59853538045404,20.002340042300986,19.908811721104268,20.504154413416686,20.612849496591505,19.724957970276876,20.41140132691747,20.00053114938524,20.086371714859034,20.874521929499085,20.86998777357839,21.2222650410372,20.934302285178198,20.646397400848187,20.02426356109739,21.04311623403481,21.075267834088844,21.07250202042881,20.720742212625865
P02930,24.174485717826258,24.12397054052579,24.063896145711162,24.04658818753383,24.208755396025218,24.33253502568511,23.46704578096935,24.149110449162244,24.353101551014213,23.327034181741475,24.231851859415393,24.08640360642928,22.85335433721901,24.072720889632535,24.267566692750528,23.915739756729174,24.360049940823075,23.1158883649695,23.051577939256845,24.053440167855484,23.907687885656003,23.742077456369607,23.8381627807522
P02931,27.525374018079773,27.320554421941388,27.439572665010544,27.42960387791686,27.48420084764333,27.903893545833228,27.28261502288558,27.364812001349538,27.476847820377348,27.466828874604047,27.50881424590806,27.621092581993146,25.68896869484964,26.29346150352485,26.517960814515718,26.374346556283236,26.435424797636642,26.010960030078692,25.804375867955887,26.38704202667408,26.306203299740417,26.255610984207614,26.4299174559244
P02942,19.580515762468874,19.350686685352144,20.895335256640422,20.375996849305125,20.83371013022733,20.121032332504377,19.51549220425491,20.520357381547676,20.355917555107286,19.604043396362336,20.106401307204063,19.494069881435145,18.826641876787846,17.176357619612254,17.59818158071533,,18.6359965701065,16.304872412075504,,,17.351731341984717,,15.699559234745514
P02942;P07017,19.84494114695109,20.704283353188703,21.285377895172864,20.276619944386965,21.229985272908547,20.706420183120585,19.313389332976893,20.269738513925073,20.548810986869736,19.560713972361402,20.660704066930975,20.07102830303711,,,15.505125519262098,18.79910683051365,,,,14.636597740841818,,,15.49190573094295
P02942;P07017;P07018;P50466,20.555912212097954,,20.66002475412968,,,,,19.035792199994503,,,18.910196370646748,,,,,,,,,,,,
P02943,21.358282285392182,22.083133938012285,22.10741669025319,22.115293287736584,22.217630060841845,21.99787609919856,21.697460983512748,22.064340889616144,22.519063035833558,21.768174624370353,22.034369790551576,21.59091481966452,21.696613511592314,22.10167898758241,21.93308923200589,21.64260308008128,21.910007917068306,21.32096032254372,21.791695560349826,22.170804868022273,22.305688700288712,21.687815767662098,21.873572621596953
P03004,20.764034515579173,21.055727420872117,21.04179946660637,21.284990449621244,20.682966493804376,21.026006142714333,21.25511580540374,21.165498672228562,21.2996275571437,21.271778852182848,20.97131236313073,20.837021208264755,21.181336433212596,20.976383055338783,21.055790437737045,20.840845583226518,21.262885671163428,21.1313168007066,21.096862665059376,21.045692684128174,20.7238860831618,21.26107377555772,20.999717582568103
P03007,17.34748193471293,18.07662782849515,17.72501259141314,18.425472588066928,18.48060445663691,17.412971936219396,18.327589950288136,17.984631473874288,18.214832049231468,18.273951588643953,17.159706342233953,18.802408863343068,17.527461351863543,18.711828642227495,18.207059905916463,18.560310683883262,18.22647357477726,18.042076290490247,16.935962541431433,18.14175655717227,18.148000125517022,18.57389220913951,18.28896193581425
P03018,20.575476337110935,20.15765157163916,20.587524225211432,20.0168207107233,20.361003277324812,20.35798251111037,20.16651612459864,20.4133286911154,20.099596342757756,20.266349970116742,20.264427288026376,20.59059918312784,19.973270283391354,20.338966568384173,20.340293713953088,20.459684827376783,20.280074416084627,19.90456136721856,19.96008664437895,20.263892422543503,20.178951087144622,20.10434092703747,20.083525182304903
P03023,19.551464492912096,19.30919776765112,19.506287782461264,19.22770485213354,19.479665382507378,19.52461177137552,18.438099910096646,19.62967553466877,19.368984355841555,18.828857876981075,19.38373242859664,19.22257390955236,18.58932182832399,19.31121964225293,19.304066394483677,19.60623702330893,19.477065488627368,18.190263154904148,18.454892565659208,19.369173895947046,19.352707194707598,18.706774722883207,18.84881455870112
P03024,18.86961542351029,19.124249834487678,19.287340962131026,18.86817223952871,18.750050948721636,18.850486487003053,18.911541651780162,18.884536007702643,19.052557745040943,19.06844262040864,18.932016288926242,19.055410958159683,18.892844531124773,19.195520189499227,19.21649086189992,19.07862024452826,19.31230484818099,19.325124783759584,18.64745738952479,18.89758979166364,19.024236887972425,19.237696148643963,18.746055101561694
P03030,17.118268606114665,17.68599481367359,17.169546991674917,17.714865695604814,17.423414608075692,17.831444555017868,17.73948134974128,17.264014944303685,17.123881807477837,17.16336423254616,17.442287600638803,17.840578102193092,17.86838127941152,16.439230106448246,16.828870324307644,17.42076204987986,17.437891622237203,16.559723054588222,17.35428180741565,17.558461111736477,17.632230702860223,17.504516308147664,17.52148578059512
P03813,20.409232803852888,21.241314498487284,20.75906777118268,21.285868295969568,20.798570797113126,21.047267994395273,21.368959371190442,20.99720425812811,21.39974484960878,21.01333511456007,20.771224311088076,20.744074629224848,20.651778921856742,20.558331877511947,20.087362936806485,20.621535817329992,20.446518045160882,20.768173745938952,20.84362398214845,20.530835432373234,20.602444964077456,20.784619904457124,20.57466550682237
