"rowname"	"CVT09_QC1_LabE_X023"	"CVT09_QC2_LabE_X024"	"CVT09_QC3_LabE_X025"	"CVT09_QC4_LabE_X026"	"CVT09_s3_X002"	"CVT09_s10_X003"	"CVT09_s13_X004"	"CVT09_s16_X005"	"CVT09_s25_X006"	"CVT09_s28_X007"	"CVT09_s31_X008"	"CVT09_s36_X009"	"CVT09_s41_X010"	"CVT09_s50_X011"	"CVT09_s55_X012"	"CVT09_s59_X013"	"CVT09_s61_X014"	"CVT09_s67_X015"	"CVT09_s73_X016"	"CVT09_s77_X017"	"CVT09_s84_X018"	"CVT09_s90_X019"	"CVT09_s93_X020"	"CVT09_s99_X021"
"P0A9B2"	27.6107319449107	26.4571614134967	26.4025413656968	27.5329828176069	26.3194411472529	26.2573489223814	26.3840190419997	26.3132810866922	26.3367985490867	26.3285996745303	26.3160708747143	26.2530349279167	26.1736717996198	26.3992246536026	27.4821922394776	27.5955748889275	27.5989285245816	27.4387606396198	27.5570728639082	27.6399765528078	27.5764487091187	27.5889584819053	27.6235702502399	27.599056263279
"P0A8I8"	20.6193817718292	20.4523176659743	20.4736284671091	20.5811380453427	20.4107991305305	20.5223478160791	20.6015568110713	20.4132704997591	20.3907168672992	20.2960177369721	20.4624583379789	20.5850230373442	20.4655006422046	20.4547691791135	20.6489104950982	20.4486023230799	20.6658771594211	20.6093969991049	20.6489806911238	20.5868654370788	20.5671000974939	20.5209006211954	20.634412254905	20.6140609656161
"P0A8T7"	24.7011340434385	24.4588266131803	24.4150619206086	24.6424190751344	24.467155005679	24.3362264996498	24.5021407912893	24.4316949974465	24.4990166658399	24.38504005531	24.3784467446473	24.56509277878	24.5238641353135	24.4432832777367	24.6235046675793	24.6498589495038	24.6676700911272	24.6910014080736	24.7190846174592	24.6153155451405	24.6033374771748	24.6879994636595	24.6806254351191	24.6932368082344
"P0A794"	21.5766937724509	21.8714495721018	21.7391749106087	21.6922494013462	21.885340385693	21.6842957556016	21.8504546987682	21.8358869525019	21.7866533094568	21.7891117146933	21.7226532962112	21.8840065129545	21.89374368312	21.7767936418553	21.5984387547716	21.6849591669902	21.5875522973582	21.6461086415061	21.6100732180408	21.6223387522675	21.5352317044192	21.6481381133117	21.6349838272253	21.6384438687596
"P0A7J3"	27.27076832237	27.0600991276612	27.0036529264966	27.2963073221647	27.0377074717729	27.1217883329843	26.9665765631314	27.088076425783	26.9812646750185	27.034992771547	27.1158091851165	27.0027627480263	26.9690935601119	27.0809498887855	27.3628739407268	27.386188654684	27.3665636785259	27.2584564100894	27.280916152846	27.2492344239409	27.2651801417373	27.1847163961791	27.2451590882592	27.2381680353338
"P00935"	22.6868364653598	22.6412319634041	22.6096923203582	22.785767735885	22.8347823438	22.575517088627	22.739308845587	22.618322316287	22.5376151273215	22.5182852820824	22.5531750618916	22.8561302715489	22.9292096388246	22.5330511612903	22.6898397620258	22.5792008282596	22.7954039664218	22.5884859028607	22.7743422926039	22.7023933876727	22.6874602651337	22.689624381732	22.7143482449788	22.7320522919802
"P0ACF4"	25.778831418248	26.4493528961131	26.501254081476	25.8335408186689	26.4355341982384	26.7267770503136	26.4000753185055	26.4764186635178	26.479669142578	26.5684411091196	26.4826215582775	26.1227817947463	26.3811629571762	26.4400780384051	25.914356844742	25.9548771566217	25.818169927024	25.7120624060353	25.7810800113529	25.8826294306036	25.7470902035122	25.7210135306534	25.7770209842548	25.7268887609681
"P0AG84"	21.207773390971	21.9170252809351	22.0037841545484	20.8988552442539	21.7298430941106	22.3969527790181	21.9179831454424	22.0038767789282	22.3119683321002	22.4255411902583	22.3496127558708	21.5341062146011	21.6641460318955	22.2760107812938	21.1774961849671	20.8524182575464	21.3784811423142	20.9782342370877	21.1056489543526	21.1538105303322	21.2905836394808	21.1368234378862	21.2888446761209	21.2699188149821
"P0A9M8"	23.9008388069186	24.3958839601489	24.330096802715	23.9899110435834	24.3840783464078	24.2766029480685	24.4325362933945	24.4154552706348	24.3991154323136	24.3626900418506	24.3548845305211	24.4297492154729	24.4367799007674	24.4585262681068	23.7276678970276	23.7303449162331	23.7174434032975	23.5833780146842	23.7746278278625	23.7779816497568	23.8118720677255	23.797358742781	23.8694684616129	23.7352812451218
"P0A9Q7"	26.8870092491077	24.3994675190708	24.3697815647242	26.8607085981268	24.1722339880608	24.3953806355257	24.3521183414405	24.2391865268826	24.5952718251977	24.4441810502176	24.4217792647753	24.1496832471255	23.8920802794432	24.3490430654626	26.7278158853219	26.6244560217316	26.7386529606986	26.4188008554059	26.8354504150604	26.7617858579342	26.7421916132176	26.8504556526007	26.8945686531145	26.8101467896007
"P67087"	23.0670706054154	23.287670112474	23.2368197515958	23.0988895620552	23.3153834353842	23.1834012554927	23.1863923610851	23.2602040071028	23.1891344277158	23.2389125705128	23.2275046033734	23.2594570920908	23.336267367847	23.2057437408442	23.135501069647	23.0874521580532	23.0177052190639	23.0555227463696	23.0795655123226	23.0855165468498	23.1565858520744	23.0636797921706	23.0107981789007	23.0715913297147
"P0AEJ2"	22.777122850131	22.3022657393518	22.3686151608554	22.4611546684555	21.5164974067683	22.5195839466755	22.5333720361684	22.5141751500758	22.627114810387	22.5371055718042	22.3122647756235	21.4966295088631	21.1734819533171	22.3999563859525	22.2983244012721	23.0707908269389	22.8235340102978	22.6460207210814	22.2125575363772	22.868807486441	22.5569395995824	23.1225894760298	22.4901349989132	22.8452526654472
"P08142"	22.0835377590374	22.4012930797176	22.3766940244717	22.0872239072138	22.4084401456081	22.292688412277	22.2656791371689	22.332437078644	22.3174109575548	22.345788008961	22.3476786742139	22.4164104711948	22.3237650754515	22.3397586835767	22.1648891314551	22.0697441012739	22.2227831130134	22.2133172572368	22.2164439233431	22.1659441927476	22.1658552784022	22.1628043449463	22.1774383959567	22.2786218714645
"P76576"	23.3502442822671	23.3237211032473	23.3102189065861	23.3307943614451	23.3347135619124	23.331163520744	23.3119932689485	23.3274676701038	23.3095252031343	23.2466826186501	23.3303567169579	23.3478678748041	23.4022355769491	23.2549530508513	23.3974516384873	23.1687115932138	23.3170962431403	23.3043256952726	23.3257122494358	23.2633024445579	23.3006999905474	23.3087062038059	23.413978041198	23.3380780288797
"P0AET8"	22.1113502985691	22.4467183442559	22.3707395472637	22.1033934706833	22.4609447724737	22.2713900742475	22.4989095720112	22.3942098901641	22.5201189156808	22.4364787427281	22.4168640022128	22.4843464699887	22.4282456581668	22.4743194041277	22.1783779405787	22.1884252516044	22.1959818931007	22.1720844038921	22.200948878622	22.2645113245349	22.1817479659026	22.2228567980245	22.2615646963245	22.1753259882879
"P0AFI5"	17.402703992883	17.7472161311355	17.3666637209443	17.5254902224615	17.4755751209465	17.2441593991937	17.3799536515613	17.2725568902973	17.1989149918769	17.5141515473523	17.1745258751565	17.4608638044333	17.3882107307822	17.1434629363141	17.4607678364266	17.5382571479884	17.6758467983636	17.9119712248418	17.6048789453428	17.2323272329034	17.517407962082	17.4082468019963	17.3119611280415	17.2447911984694
"P25888"	20.6298937452393	18.9175061137184	19.1536534577422	20.3896460423882	18.7257723049167	19.035572364351	19.035225996069	18.9026371397743	18.9081140428321	18.9193289081869	18.9734563440027	18.6458448641562	18.689902450842	19.0864939096604	20.5311815377499	20.3883011366033	20.7136164153996	20.4784654979927	20.6105418771783	20.4499727771608	20.5689655136759	20.3527784010882	20.4412644112576	20.5388633701434
"P16659"	22.9604771392477	22.8616132470158	22.810831266111	22.9405716898222	22.9004408383416	22.6484014717432	22.8668962997784	22.7479573341231	22.7574945932829	22.7272337104371	22.6905048922023	22.9298850443363	22.9264487482951	22.7589181336879	22.9188912545398	22.8955105685072	22.9053506439484	22.9490451323446	22.9687416644658	22.895861837504	22.8792908246422	22.9237623450468	22.9174168803507	22.9139671519885
"P0ABQ0"	19.8991120074849	20.2564022096073	20.178292829055	19.9418041623913	20.3406281567409	20.0394974255705	20.3065468151984	20.2140914047493	20.2181658803325	20.1612426205411	20.1117036970192	20.2455457430665	20.3111008156597	20.10026194543	19.8665213046151	19.8741123505194	19.8398250388996	19.7727817089708	19.8606550872539	19.8680176854653	19.8789489637933	19.8336020035187	19.8528708314264	19.852439594184
"P0ADC3"	19.3113403355852	18.9493080806411	19.0985538919051	19.1392615532631	18.9492681782931	18.9531818997441	19.1092899503286	18.9018597573956	19.0913656507965	19.1123529604029	19.1100346408526	19.050348217238	18.9265015929017	18.8764210195035	19.0807915092412	19.1363828874476	19.2772329056845	19.0535706352169	19.2538959469407	19.1104705654644	19.2509205977234	19.3890704080718	19.2722197044887	19.340960591726
"P10121"	21.1570594553413	21.2709112243098	21.238268276597	21.2047024747175	21.2328928195645	21.2447970041651	21.2726206733429	21.2585602833402	21.2597041913968	21.2823599830517	21.2376557848844	21.1639161966158	21.259985718093	21.2416468868412	21.1861263328976	21.1961770582135	21.2043203892434	21.1245075664392	21.1870451314631	21.1724934340207	21.1664499804527	21.1770764015997	21.151910907799	21.1134280580096
"Q46871"	22.2901167451471	22.2727060926476	22.2852080329715	21.9869967855902	22.1424000251123	22.4785025291984	22.3469567812031	22.3914224423465	22.4873479204715	22.5196679235459	22.4673627562234	21.9886791399825	21.837050406987	22.5360194996367	22.2377987228775	22.487715917372	22.4147471633517	22.4468722821985	22.2357992220996	22.3114002093536	22.1848953140338	22.4215250388229	22.2070345831417	22.4683575537039
"P76541"	20.124520187394	20.5551826331303	20.4723298982455	20.0947710034509	20.7327355048492	20.4867564754876	20.6171140805412	20.5200757416852	20.5138451585966	20.5080133099611	20.575175439854	20.4822624164461	20.6120999751849	20.4954295676915	20.0561349278748	20.0865664725334	20.1983611056224	20.1107101404446	20.2966899616848	19.920723566171	20.0685342610476	20.0016693293496	20.1473713969699	20.0637900408306
"P60293"	19.6271152558013	19.6882554323309	19.6452731810617	19.7127066678701	19.5731811828001	19.3935077722057	19.5691806702101	19.5010421621803	19.6576499131188	19.4436558579079	19.412476814188	19.5927800219557	19.6357074939044	19.4715323347889	19.6541902215932	19.7784429431391	19.7350601444916	19.7113426506463	19.6023164682657	19.6884483928644	19.695080427799	19.6848496181386	19.6811680517711	19.6509325270941
"P77674"	18.8820578865369	21.4029537525422	21.4902231562637	18.5667081463557	21.237760801933	21.922650453881	21.7215940487033	21.4366261528299	22.1842476245354	21.9716824708737	21.8584674935234	21.4858725373447	21.4476896445923	21.6504408711766	18.9846660002224	18.6212291412055	19.1398510833622	18.8503577860981	18.9556073424933	18.8080560477746	18.802910735032	18.8595196207284	18.8205030935124	18.8583513863463
"P33232"	22.2720083536118	22.8386265078517	22.9658441608993	22.1692118233439	22.8370773633523	22.9483037734649	22.9413456909357	22.8124166702019	22.9994550560552	22.8449424739204	22.781711891005	22.8313010576993	22.8092637471787	22.7135178311842	22.3067665145984	22.3936523076342	22.2625485303645	22.4246701785709	22.2783155968886	22.363223618283	22.30299639861	22.4250417037509	22.2797301553713	22.3681408732211
"P08337"	18.4613395515231	18.1238334470297	17.6208283627606	18.3725420223728	18.315096479388	17.5284006924535	18.2546411329308	17.8748373014212	18.17770663906	18.12291391509	17.7830301922634	18.140794829081	18.047699068689	18.0997227785416	18.2188186214616	18.4742565153073	18.3642543729315	18.5726114170171	18.4711631636397	18.3779391514262	18.3988063075516	18.5364976618377	18.4884011227734	18.2452045056208
"P0A9W3"	22.7793270107417	23.1689609650816	23.1333059244693	22.7484303740727	23.0632765723382	23.2342868106016	23.1201119205888	23.1449827345603	23.2393934168939	23.2510752336905	23.2253878025669	23.0948177066567	23.1857135898191	23.1584793330181	22.8114448614907	22.7450727364982	22.8523706299848	22.8102174096508	22.8029450401173	22.7754378773256	22.7734129063773	22.8178123918767	22.7896948216051	22.846089084208
"P45955"	20.303874373365	20.4605398868225	20.4595897089357	20.4498821255603	20.5556132995485	20.4667058139204	20.5530555033747	20.6285238586715	20.464832882396	20.452940986327	20.4160676514467	20.463915454605	20.713431826686	20.5497226344569	20.7561898038065	20.3111008156597	20.366268846521	20.7334225320629	20.3521210361754	20.5927708990869	20.8030652986295	20.7367784649065	20.6572486580789	20.538399254163
"P29131"	20.2916518652375	20.4885031155056	20.3633305772802	20.3104019886573	20.4088625086704	20.36706915518	20.422005205797	20.5136813391712	20.4269158060875	20.4863735021189	20.4624483526518	20.4641648133676	20.5265852022492	20.4175002514143	20.3401174047541	20.376468822984	20.3360793645533	20.3412690576328	20.2902236379092	20.3493049889907	20.2962418466808	20.3131288240936	20.3547702190322	20.3547809781467
"P15639"	23.7329031531104	23.3523473759392	23.3945893418796	23.6764293099769	23.3764476257397	23.2948377856252	23.5521549797761	23.3147890026898	23.4818413034216	23.3076366404579	23.3065106589267	23.4577250420896	23.2717889944881	23.2080161020986	23.702556144563	23.6172957167652	23.7084937120776	23.6895092147188	23.7245488249412	23.6386073737411	23.6533240008117	23.6869689385534	23.71005051684	23.6850768371538
"P09832"	23.8664718764532	22.8145441337969	22.7203419664071	23.8967156191444	22.6611822438241	22.617555797959	22.7343284110957	22.6180309976499	22.6191824833723	22.6142160219876	22.6518733049412	22.7206926589987	22.5530367481985	22.6263306679663	23.9101669256697	23.9159027141647	23.9049226897741	23.9888628660454	23.9702505641488	23.8984880967495	23.8248822363696	23.925224818029	23.9329745117035	23.840563963563
"P31224"	22.2081634956767	21.8934659651152	21.9093576972001	22.0886413918562	21.773332411868	21.7044170313324	22.010738432589	21.8491301709725	21.9858231795783	21.874458361143	21.8098230701329	21.9748920741207	22.0069779757239	21.8028208281794	22.1656529011865	21.9705946322369	22.1154710789492	22.1999969741167	22.1895929432681	22.0909652519823	22.0890295008841	22.1856062270299	22.1251637097323	22.1790859953725
"P0A8Y5"	20.8903741329636	20.2324420075489	20.1634433036666	20.8848934149079	20.1320603677161	20.1849285986285	20.200290395295	20.0987209337038	20.1347195985579	20.2220165657201	20.2027551709214	20.1709421685822	20.124759964561	20.178146911903	20.8646350425315	20.9069199470157	20.9100424585225	20.8522277378654	20.9345086693242	20.8542003029565	20.7892709481628	20.8568768473639	20.8809765022365	20.9101010326353
"P02924"	18.6098316188667	19.7504338515225	19.9590340620955	18.0537986391749	19.8064237532346	19.9535883179345	19.8849843101843	19.991186886355	19.8244351690274	19.769671608585	19.8609384355346	19.6853202769509	19.8343506804653	19.6743767733124	NA	18.914907710775	18.2810561424133	NA	17.1638854939869	NA	18.7581255983613	18.4012962050352	NA	19.0920628544275
"P50456"	18.8312732199088	18.6092039931658	18.6634121707238	18.8793439292332	18.6608420182911	18.1708052840011	18.7239308645915	18.546423500045	18.646896169524	18.4900399788477	18.6200837644252	18.7229375759429	18.6924758836836	18.7425101034924	18.7767928388165	19.0369516422367	18.6950107396532	18.6117272655575	18.7325980601373	18.9503195215536	18.6832173823456	18.8336159000315	18.7606322449483	18.8735162070147
"P0ADC1"	22.5615732365142	22.8364110083986	22.6787002788445	22.5881061264598	22.9101321491655	22.6832165254936	22.7624688238725	22.8439329324529	22.7635977717934	22.759340857993	22.8004567922313	22.8642704181205	23.0711051877409	22.8022390585281	22.6031336954952	22.5292713550561	22.5632526077682	22.5751292648949	22.6671340701456	22.4895642946516	22.4339119021439	22.5340111963712	22.6647688696125	22.4654234171374
"P09152"	22.2087558957266	20.9016786024645	20.7450111683752	22.5641299478987	20.8200605117313	20.8602307183746	20.9075215193033	21.0154490829485	20.9295618282089	20.7432861933152	20.9263727355349	21.1044336707665	21.1294905605065	21.114298999245	22.0961714423728	21.7533644864692	22.0542147860442	21.6469348317034	22.2004101418933	22.1716355583068	22.2317186576226	22.325709504919	22.4721117033027	22.1822724957381
"P0A7J7"	26.0076380467033	25.7755122263214	25.7090435191443	26.0167382498701	25.7608727035874	25.8156487072456	25.6847853185031	25.7927646816495	25.7189958097041	25.7875906472008	25.7834000481015	25.6640358679745	25.6831661845437	25.7882156988087	26.0716027856306	26.071578237128	26.0930894865132	25.9970741038912	26.0055494262869	25.9999018805611	25.9712794521314	25.9598150238589	26.0239155672056	26.0292636330597
"P0A6Y8"	24.4033153071058	24.6473631217587	24.6736071272507	24.3875532785502	24.5538957195292	24.7139037394683	24.5086891866511	24.6785745658186	24.5742470393705	24.6965834274884	24.7140819774652	24.4439282130771	24.4642595583978	24.6901435854873	24.5174324727869	24.3535054641474	24.5215417351179	24.3921800921908	24.4159903124228	24.4368878957199	24.4609585165973	24.407256611418	24.4339691907205	24.4268416051594
"P0ACQ4"	20.2399177938657	20.2118479044496	20.0783541103129	20.219312710898	20.1685692942443	20.0962132736574	20.3023689464981	20.2386822903458	20.2503655059596	20.2226298361345	20.1553988469607	20.1113980601755	20.2602212390391	20.25728884923	20.2490694606615	20.3000910946388	20.2254216369991	20.2783382861241	20.2013079247084	20.2083153399786	20.2101600133448	20.224997913815	20.2537851743697	20.1999430739431
"P32053"	18.1223679815634	18.0704197275521	18.0335843148708	18.0906448529018	18.10363614442	17.9988713524443	18.3306455772147	17.8234356609431	18.0617456152458	17.9651191391096	18.0617403423629	18.435653984953	18.1579044586279	17.9058570454357	18.0602209495032	18.0303546161713	17.969037947859	18.1272437293313	18.023564865868	17.9397915352663	18.0821074501455	17.8309422183487	18.0828766934755	18.157376543785
"P08839"	24.7944216176864	23.1219274193102	23.1385446124148	24.7567385291215	23.0229569846468	23.1450962738721	23.1810715563788	23.0900203223819	23.208598144603	23.2094967975668	23.1584854966496	23.0198068628789	22.9231548108808	23.1393146458222	24.7431526270891	24.8066359537333	24.8074419917894	24.7173492643513	24.8157024480933	24.7945901811523	24.7620013795031	24.8028454742557	24.7763810217572	24.8190743440551
"P0ADG4"	22.924777353604	22.4006600633655	22.3143547738033	22.8709512581474	22.4277931345788	22.3511236405047	22.4069777627252	22.3793778382116	22.3741724114645	22.3415839723812	22.282555118212	22.426562677882	22.4298602913543	22.3955859085889	22.9283983731449	22.9213706279422	23.1001849339244	22.9313665778787	23.040511137985	22.9095408202984	22.9024700673497	22.8578413147317	22.8797208408568	22.8819996558235
"P21165"	22.6483553874879	22.8243287224998	22.8232832645103	22.6306937264909	22.8887830031925	22.5853738245806	22.8763183405032	22.8382398586188	22.8079067334095	22.7161772433057	22.6137822716946	22.8913127632088	22.8248511675325	22.6829658744284	22.5646509796521	22.5665265309973	22.5674250946886	22.646069077978	22.589718343404	22.6039124391577	22.5986113998589	22.6123204947185	22.566043350703	22.5720275436694
"P0A867"	23.2380510176305	22.9723312742931	23.0147308678183	23.0228232570264	22.9870419052226	23.0856251394046	23.143280128985	22.9619540904968	23.2209205803462	23.1241683369139	23.0894142725913	22.9957185084455	22.767341092022	23.0460488730422	23.2277542986154	23.1351143021957	23.3668904580789	23.2052709380598	23.2325766804386	23.2506127216388	23.2809338469184	23.2615962582688	23.249627944361	23.348192160957
"P0A9F6"	18.4333816839026	18.7499741488458	18.6276763686503	18.5102233031116	18.788944500633	18.3067203526907	18.8013168181652	18.6913823095581	18.7283423928519	18.5462991409907	18.4879263694048	18.6625745049482	18.8149141134668	18.6776061009049	18.4767580681591	18.3043646917733	18.3575992529317	18.468966031573	18.4326071438045	18.4503453961305	18.642961272278	18.3650878473594	18.3991861173635	18.403315827263
"Q59385"	21.7018732880443	22.2250508860193	21.9743284577758	21.724178247069	22.3276622805282	21.6555988509868	22.1158552122226	21.887535980108	22.2640846081829	21.8333641980008	21.8090890369731	22.4285268160155	22.2753061128075	21.8696924841901	21.5801352505566	21.3092143157643	21.9681387173741	21.419240131539	21.500636706876	21.8135581010055	21.7794652852446	21.729436531689	21.664593113379	21.5228841553068
"P36683"	24.0900994940846	25.5874870596872	25.5703085576252	24.1267980382163	25.5673751891632	25.2804914299919	25.5982967614208	25.330647355058	25.4993908233411	25.3592820016906	25.2643373597847	25.7765441764129	25.4453845794454	25.1909163909505	24.1285768307866	24.1304712715491	23.9762774241762	24.3572964073692	24.1914888053038	24.046243758339	23.9803191640271	24.1101398101608	24.0765938115607	24.0794776222099
"P00961"	23.6166677413308	23.5878361041185	23.5552949932864	23.5962220654122	23.5638135153612	23.4509469222926	23.5909680007445	23.5303506094577	23.5128354458949	23.4997101493293	23.4718314727573	23.6114990008918	23.6305759793158	23.4723522117774	23.5582179620416	23.5231761847864	23.5320524272514	23.5988021940797	23.5922918674382	23.5600505637081	23.5346904391642	23.5788370224286	23.5839403324405	23.5686107135374
"P77541"	20.3734981742645	20.3925626983257	20.6609864716688	20.6681734446384	20.0568758163445	20.6274555121765	20.5009624413603	20.4062486105364	20.866175649312	20.6547688698344	20.5165310700453	20.1100473890559	20.199895160987	20.4126814780274	20.5256393261757	20.5709118829657	20.6157858716225	20.6198653237464	20.3174192385861	20.3279692182622	20.5892177199549	20.4193635935748	20.6636380139231	20.5993789660059
"P0A6C1"	20.2528848317966	19.8609308601015	19.951284714967	20.3423872365869	19.8645352995177	19.9335437088683	19.9603357248992	19.8639714707151	20.0138760322542	19.9900236124077	19.8981068286506	19.7391955167993	19.7928442977816	19.9899681950073	20.2396614556032	20.2654044427582	20.3069806197961	20.2717775982976	20.1490102448789	20.2758630567396	20.2727345646253	20.3879436851608	20.3121982889172	20.3031943379808
"P27306"	20.9500104662574	22.6422196380943	22.6641047892452	20.9857224410869	22.7500183259273	22.2891430938842	22.7306828220367	22.5376269753087	22.6835570840771	22.4192427037725	22.3414238088147	22.8216552729509	22.611951443033	22.2742598409951	20.9674950614035	20.8445555984417	20.9956236337346	21.0639545753995	20.9173968476116	20.9629990561427	20.9042538719974	20.8778203227725	20.7841267918972	20.8441494591045
"P0ACB7"	21.5427881726556	21.910390207463	21.9054406267416	21.6059297835889	21.8063537339881	21.8833577604539	21.8798516899202	21.947412212708	22.036495606761	22.0133478926677	22.0058102410311	21.8468523476281	21.8899732668007	21.9535705572942	21.5866638960175	21.5017011485146	21.6270413151376	21.580167461223	21.5037549040413	21.58437167668	21.5827465805087	21.5976115891099	21.6106229758069	21.5487353790731
"P0A9U6"	21.1319410892482	21.872746261853	21.7614262455738	21.3404108375706	21.7062270322938	21.7123699830095	21.7252189543971	21.8295911302271	21.5862607294109	21.7325036628108	21.6956429088447	22.1502040655932	21.8287121664791	21.9022860444915	NA	21.3036402990019	20.7944364917256	21.2464796708476	21.2658507946194	21.1679877117104	20.9980917949636	21.1929068117937	21.4320545202893	21.3187160134435
"P28249"	19.8669030895369	20.2602557022941	20.2579448420405	19.8534253075411	20.2005179053344	20.1880358109312	20.2579218297976	20.3061462643763	20.2299922812552	20.2534735809062	20.2322546156566	20.2971715301256	20.3304114297797	20.1882411105896	19.8486275246364	19.8633499456315	19.8499883899308	19.8681563841083	19.9141339935285	19.8780973257313	19.8181312023934	19.9281453239272	19.9446806092534	19.8887016357533
"P07813"	23.3451220347472	23.1530451038966	23.0790299505893	23.3777586190242	23.2047144132582	22.9260107150566	23.2007648328642	23.1031565202637	23.087830877642	22.9610903635776	22.9753767480882	23.3249435807311	23.268508876633	23.0142592383204	23.3516466853035	23.2547512632256	23.300350884417	23.4140425806273	23.4328038756186	23.3590942921842	23.3222087432744	23.3855075040846	23.3879936285525	23.3963021742974
