rowname,CVT09_QC1_LabE_X023,CVT09_QC2_LabE_X024,CVT09_QC3_LabE_X025,CVT09_QC4_LabE_X026,CVT09_s3_X002,CVT09_s10_X003,CVT09_s13_X004,CVT09_s16_X005,CVT09_s25_X006,CVT09_s28_X007,CVT09_s31_X008,CVT09_s36_X009,CVT09_s41_X010,CVT09_s50_X011,CVT09_s55_X012,CVT09_s59_X013,CVT09_s61_X014,CVT09_s67_X015,CVT09_s73_X016,CVT09_s77_X017,CVT09_s84_X018,CVT09_s90_X019,CVT09_s93_X020,CVT09_s99_X021
P00888,22.538706892466237,23.4673275113888,23.515618573752224,22.844689775534555,23.349846305895106,23.54954275160304,23.46273327019793,23.250421104050496,23.5134147228987,23.507877415028197,23.395745322559833,23.398695413690724,22.95076739050621,23.316965943666325,22.760865997470688,22.38696470404227,22.595126080569898,22.479079940944846,22.764397524664435,22.40804408795524,22.519512239117248,22.281826337704825,22.62324619578908,22.525597626647812
P00893,22.680011526640087,22.128256083748155,22.080694775618486,22.572096854587745,22.18029551682555,21.924496534051197,22.249484139860513,22.10452854637576,22.162250798903035,22.046575000020173,21.984682748205447,22.26981051985212,22.07533863270969,22.001724038941806,22.62578734923592,22.56924398342401,22.528974912299404,22.71208323679577,22.69607724167028,22.618529587302195,22.582478035184753,22.651465496918902,22.670067240717938,22.632816165391773
P00894,22.4997200010865,22.038511118380267,22.065567255803924,22.53328878686721,22.09988994088224,21.843335555470087,22.12672070061216,21.962840846467675,22.020743473795044,21.860221847686837,21.884902252770893,22.098096683300675,21.923049649840085,21.861293492299307,22.518619779690738,22.635998261601113,22.402371291918605,22.52812247774691,22.350907722784342,22.57537233881627,22.544544555500664,22.52738039627762,22.480970914899174,22.446827772134238
P00895,22.65444787560485,22.463583580982966,22.294824858652824,22.822045735767947,22.56009717053271,22.16299741089154,22.507845293076727,22.343926253021824,22.483749711564517,22.28216641578965,22.262256436192338,22.57351789649453,22.275902808866437,22.257379968218423,22.731884458262662,22.73997387707107,22.547829896520398,22.90102300219662,22.764417391307724,22.68483440762933,22.655300347495075,22.650104696440543,22.703770454613647,22.56187092795274
P00903,18.148706946325294,18.202418921906713,17.992611632212128,18.039788396537965,18.328899417523527,17.95517968702181,17.948560734843632,17.83502369030971,18.204683852600166,17.834346879354097,17.83306490294054,18.658073427951354,18.387020323015257,18.142832721169636,18.435760686669767,18.657349276034996,18.38735818781305,17.879075781477837,18.113436139988725,18.29425976956636,18.234505245674836,17.840125798740356,18.18994508179023,17.77413894821388
P00904,22.719996155893064,22.509810094302267,22.52684586579626,22.77876006526762,22.490918931810874,22.550745045455322,22.548759586563897,22.39772563062425,22.71868774169439,22.472510215626535,22.48794431152804,22.588931171550684,22.268956123191437,22.442112400443975,22.76468337053136,22.78872494568371,22.646672225640593,22.914809518040414,22.830524709801246,22.704316034837532,22.70294526132909,22.70116241674196,22.756036988055854,22.75768927393812
P00909,22.78049309075512,22.652331381646643,22.69536973459593,22.874058431045363,22.575776149239054,22.71534501828513,22.677065606887417,22.61015576720455,22.841545690375337,22.65471864362803,22.63347708759419,22.591731420972188,22.50025357213363,22.647322498841163,22.851233141909972,22.832595928058172,22.725482463094515,22.854197532861324,22.79558052268147,22.786465501607033,22.83603979874216,22.791316653478386,22.765942434146332,22.734455377218975
P00914,18.00699242885892,18.55967518163598,18.5724143981545,18.27655252653936,18.684033728261344,19.042862782487866,18.80946493530081,18.941306442474303,18.94944884598457,19.03784356876255,18.58839414333275,18.148277303710426,18.93791713093762,18.74347714373979,18.383855925103,18.20949629054347,18.745975554061033,18.686898833955084,18.433230644099257,18.322489171548273,18.245773367370106,18.53806160819264,18.29082171495943,18.008277954861903
P00926,19.09110086119533,18.857642510579858,18.530871021421543,19.247812427176044,18.762117189677436,18.86667769792549,18.93387959436018,18.838419210871308,18.860964751731323,18.867693721110683,18.632569421579838,18.746381847482,18.771278932100376,18.78610876893977,19.20948317377206,19.28065401095462,19.251471908391057,19.30293236920575,19.206907199788567,19.216710426388847,19.144105589947934,19.21947928251681,19.204535849796038,19.319883055416767
P00934,25.31884230999006,25.64252075983085,25.64082251405328,25.215095078920196,25.53632133171669,25.86565552993571,25.75582128240897,25.857097844109642,25.89150762329411,25.873784601903075,25.897498942306676,25.674467121441456,25.809652288284592,25.95979828967725,25.22174760867605,25.269079787585007,25.29402553309836,25.197269527849567,25.25157287214845,25.237465817429175,25.19185124566006,25.246691139915562,25.244880807628643,25.221468839739742
P00935,22.61471338798887,22.564581623175762,22.557352431471077,22.74565175681134,22.781591406317432,22.56444320752327,22.638650011908187,22.539893959069563,22.466517458884116,22.441439693881975,22.430833802598688,22.724236836967368,22.83280276081174,22.457323035321803,22.637652592468537,22.553782310719704,22.747506232997875,22.56022670709744,22.716037643558103,22.631763648341526,22.62788537189043,22.648227322792344,22.643334129188908,22.68524921763939
P00936,21.62993392896688,19.727523407656506,20.008239071455648,21.672344129824385,20.374437703288585,19.883039500392783,20.559184051216967,20.09717390702124,20.371951817864588,19.91944614380701,19.590934210867882,20.295344461033793,20.14768153877731,19.95388442788688,21.65282501868842,21.718719437948728,21.547176226726368,21.724822494822018,21.59649491658564,21.698219921250928,21.786234138490244,21.757807318742845,21.6817074781451,21.736885648249554
P00946,22.947900956402503,23.389442524010324,23.387062717415464,23.042904026655357,23.386820815595566,23.21600170581799,23.33661384982511,23.344234741006396,23.21698274547841,23.258176877660635,23.273436032071306,23.418035175912266,23.362924347984787,23.32116811202863,22.947989587989333,22.845392571949525,22.876191865842987,22.863185395624658,22.94803685594265,22.87964983794009,22.913303148234498,22.892583055200696,22.91521745324105,22.868973248783394
P00954,23.239353313971446,23.059151663697552,22.970082444158933,23.203701021915258,23.058353189532802,23.006468876442714,23.046565970737273,23.029332525531597,22.95785909653121,23.061182335417918,23.01019609969701,23.06891639270544,23.025698022978396,23.011618550385734,23.22072465673017,23.234215829121382,23.193865401871285,23.267571140580017,23.209851820820347,23.21221152878818,23.149593483488697,23.21533302683138,23.23525806052947,23.250636858258257
P00956,24.190848833537917,24.582987422042137,24.465884706521386,24.25100305954592,24.6743268867794,24.203019067724345,24.548364730193345,24.599557984977892,24.43320199304635,24.314075439601982,24.36438676819359,24.817118955919362,24.944584991372306,24.463061161313508,24.190276856649454,24.034569244287432,24.12801903534618,24.250457318599725,24.28152088555898,24.133124726235078,24.13545381853992,24.230580127432745,24.2584789956333,24.138122355174257
P00957,23.807394912191324,23.60171651261149,23.531796569008975,23.821968145161026,23.588493869292787,23.336113616684962,23.604029862998612,23.54621694293164,23.5395742208621,23.447455571057446,23.481201489669886,23.67627119248646,23.651918535167887,23.529265762827837,23.76797374896228,23.780869763358034,23.74414156016467,23.80597729116476,23.803740129293065,23.77749098029656,23.769362755845613,23.817648513971694,23.79407524672387,23.80314451955359
P00959,23.662937963429638,23.28370147992639,23.221732739491774,23.669810881152074,23.353630741531816,22.953208453824203,23.338553325847748,23.243525287287802,23.191903505573137,23.075713955633752,23.06613954702297,23.452665190929284,23.395301050902155,23.171189212487853,23.6584946236458,23.657284094663297,23.643941547203458,23.734043866314288,23.71186543044721,23.695683166854508,23.681581649142814,23.73279296731445,23.663460598867196,23.67785887114525
P00960,23.07843386445681,22.984729331187307,22.901763530005987,23.06532219146648,23.128885037590255,22.497547134103197,23.010938746710625,22.916332662079913,22.853432691246393,22.672682553622153,22.60681061621405,23.111004029914373,23.013656727447426,22.724015518092553,23.056908433568857,23.032264542771152,22.95516257230073,23.14968511783861,23.028862214924448,23.076396660565134,23.084252170452196,23.05446612333992,23.104235020667502,23.07465046241844
P00961,24.138464405563962,24.126955157569018,24.091453243516863,24.12727738034324,24.10055455961969,23.984855597663593,24.119986773742383,24.05161586050296,24.061681818930428,24.02851327752603,24.002966745731094,24.150211031819694,24.16115486508174,24.00401989927489,24.088914877128087,24.075964857353192,24.071474718057196,24.126828550357796,24.123786639285978,24.1034820358557,24.0843938028576,24.10831691064894,24.103669192231898,24.09668117266516
P00962,23.229367347880608,23.009522349647128,22.876605068557957,23.293944166515516,23.078462189777582,22.77480209686824,22.999975117779027,22.98705366470611,22.931825096036714,22.857899164159775,22.8571621261544,23.151772682292115,23.124608736419848,22.967185261889384,23.31456650541372,23.189156401323057,23.293812390694487,23.259792476528478,23.373448617764748,23.2318199745222,23.223219322479174,23.224473517454854,23.2810718583854,23.280954856966098
P00963,23.315182125206498,22.823718005138822,22.829561571474265,23.425693919900446,22.999732013778896,22.705874627510603,22.90429776449205,22.780218607890767,22.739340894690734,22.642256486970723,22.72706477624004,22.952918147566265,23.03312268599487,22.814757129780148,23.532820689955173,23.416802172726506,23.357600088092568,23.490751580723554,23.467458094260614,23.089334054983418,23.144253063309158,23.157091383046712,23.299407533678107,23.329882193168025
P00968,25.00568421375448,24.521476243396084,24.518683391727535,24.998540798175647,24.51103712332199,24.52806682255596,24.558760828396487,24.452329628628803,24.518031277082372,24.431955067620564,24.403948509820843,24.64544523404186,24.585584286019426,24.407431191718725,25.017840388369727,24.999843521307284,25.140828490837198,25.12613377644131,25.13603272472499,24.926446954200358,24.938747558575397,25.021728068722954,24.99824327248806,25.08153763803838
P02358,25.657282917084498,25.53593116970162,25.543799870611693,25.669101595933,25.53638844032997,25.682038571585185,25.43987611027178,25.588523513312243,25.46109134188126,25.583222130072098,25.55032925468895,25.365234973376776,25.442085161508746,25.524775952065863,25.754934562405097,25.797498028410683,25.781843789615287,25.628838152093124,25.67316834985041,25.695144703610286,25.65732837013592,25.56505757259187,25.64801854430841,25.687149145783767
P02359,26.49737177517101,26.043544066322784,25.972488572377863,26.44473033281501,26.18601786137974,26.17926662836228,26.0809865259492,26.029149129472213,25.99312791967459,26.0309693912585,26.09020974764044,26.148763206618927,26.067948764534435,26.068648398915986,26.533923497947782,26.511944927766883,26.486591357739783,26.51023272302215,26.52535865635911,26.47706294289683,26.39372462728342,26.467803750527484,26.50560869658237,26.434788286792575
P02413,25.936473229736563,25.222076185541983,25.215146907000083,25.9258022046763,25.432735493307842,25.106455981970804,25.43042249115447,25.103163610639648,25.10615698576876,24.994975081563034,25.034467072204173,25.47596560087056,25.408936594299288,25.053570434260923,25.887517310591292,25.91645370540923,25.863056603441677,25.92191980067379,25.91873649091811,25.93701430571924,25.883013590334706,25.926605655062286,25.96408336575916,25.95222978832865
P02916,18.563030221033078,18.189091699155952,16.315733652269664,18.473891712553417,,18.13025246019243,18.3892389504629,17.577941397752326,18.799313899992065,18.04227013047111,17.724629884083406,17.16518687484032,,17.384900421517823,18.65281605427321,18.24747712804105,18.21517012705547,17.341705709200998,17.292619501079436,18.325249795537843,18.1844536691704,18.71318931065076,18.413253601968552,18.464830953931028
P02918,20.454082210412004,20.586466100138193,20.464516494295196,20.416698124891443,20.53565884172521,20.51722648317911,20.551896922489703,20.53564808707009,20.59542115609076,20.56105366419222,20.44678726493788,20.5086523058848,20.58434860112581,20.430367662995963,20.470894918375027,20.290678978043697,20.51303971850768,20.494960379029727,20.57705387094196,20.396930923368473,20.462510792706947,20.3903327507854,20.424806216953545,20.39325580890399
P02919,21.113555863140288,21.387400499209075,21.338707042340264,21.1278856516608,21.3750691467972,21.194312957459996,21.382128072825402,21.27596063484486,21.306755052575046,21.23753185050607,21.260204264913916,21.472807048534737,21.564472693535844,21.30079569017196,21.021349393694422,20.93401715090008,21.048065581259255,21.12058733506337,21.13513955612307,20.99973500692295,21.023673529640618,21.10574188778384,21.107194581078858,21.004209970296674
P02924,,20.187600694937593,20.533904452244833,,20.384331876610748,20.639840437493145,20.530388734201964,20.36021366086285,20.289956711955423,20.323834188463348,20.573874197881853,20.295524273957593,20.668659193797005,20.308016784668492,,,,,,,18.861097786183972,19.04191984605155,,
P02925,22.881068963984262,25.321270827629114,25.42455514605992,22.843601014036842,25.195253377658574,25.615822723699242,25.348804166091647,25.381314247209943,25.587925653204067,25.519776658659715,25.442240139022797,25.145308649661715,25.22093388359984,25.406702967083557,22.938725977582887,22.960299580090012,23.029065988288096,22.771611131548724,22.864091439780488,23.002972953209575,23.044514380140402,22.924624915785035,22.761554235321334,23.019638963338497
P02929,20.78797645335828,20.42843970201887,20.397450103826575,20.499387690168398,19.72327333802833,20.417681621478177,20.540302338034373,20.519363267417244,20.64992774653737,20.50731989111224,20.55062699284471,19.84181133942655,19.418459403537266,20.390600006207784,20.774580467396987,20.788485466983563,20.935233239474517,20.880407034916118,20.672772428911856,20.741140319493194,20.634945736424687,20.872042340446086,20.775270007060143,20.870782374538642
P02930,23.77366702673671,23.983987524036134,23.984499415510612,23.80354507475873,23.96181591359229,23.99834140396885,23.9354649850851,23.97137870413905,23.987189015882677,23.989176769705566,23.98628492569295,23.90140733060356,23.927863326320033,23.98016604240896,23.875110494243412,23.941702622811935,23.884011883177383,23.799825339145208,23.789241575422718,23.86312870286324,23.840808432686707,23.81339170266792,23.740857169896852,23.81676292739304
P02931,26.20292464613071,27.517947320635095,27.479846107506873,26.21734119083063,27.49926963649024,27.534156720289126,27.518104134365714,27.601916896689012,27.430231799728013,27.52130637322729,27.483723241628525,27.6238683515464,27.72609088389123,27.50225850960331,26.26364826134371,26.12456912054401,26.18174555666227,26.142562144912034,26.19049156877788,26.145763704852605,26.1451456212772,26.132143023136067,26.160976380622955,26.173163077676065
P02942,19.34123297137782,18.554000265127616,18.642759211320286,,18.140779286005202,18.93550738769184,19.370372603648093,19.7701510744056,19.0995503253071,19.322461627543685,19.172772140770736,17.79307850455957,18.276532291348783,19.26440718185134,18.737603409563178,,18.877743851628814,19.190521251256197,19.394876749958467,,18.83571928391981,19.586864333665936,19.297552321173626,19.158045063446384
P02942;P07017,,19.448164100645126,20.08047166982638,,19.45399240511643,20.38624010696092,20.353600228217605,20.76442488636725,20.067023283758626,20.434123833305843,20.425463101907535,19.018028555593155,19.39652214895949,20.46805548771662,,,,17.08651936064791,17.387016959682697,,,,,
P02942;P07017;P07018;P50466,,19.681144663457236,19.95493518494111,,18.286848493767852,20.177075828165627,20.307869286111334,20.84046610292045,20.053683790553936,20.46893792183797,20.412408690297312,18.30404312017279,18.703163401734688,20.295200126646304,,,,,,,,,,
P02943,22.022758796528517,21.900808103921975,22.070182961138677,21.95537365523246,21.668181329406785,22.386101267975256,22.142334903565736,21.88352209152381,22.489267457045855,22.412121043874283,22.2806946392243,21.816823781807173,21.672030361890535,21.928103385509395,21.662707513927323,21.62699989099313,21.514823108057573,21.082151280204442,21.69912144238677,22.09173500603639,21.86099490269818,22.01357163746784,21.845478970313504,21.725123451540547
P03004,21.11862575639299,21.032958858314426,21.093207686807734,21.04707336353856,21.134293576546167,20.883495940770672,21.14933901376573,20.946463007407676,20.962910034164324,20.93369867327177,20.959633436479617,21.19279444277833,21.095428985742373,20.95449880799355,21.086809745113243,21.036717836576713,21.10250251840187,21.127528270484433,21.049569567699418,21.073050599546413,21.099166016293907,21.072761303579405,21.083644661357177,21.065088791057764
P03007,17.951069794854746,18.096345835882644,18.037370707418937,18.10507572712429,17.970322035839253,17.884346810165933,17.819248480128937,18.088650836800117,17.892947371596833,17.821933022417145,18.296414684249868,18.24653914365492,18.106613620262152,17.535554074454758,18.08476379042906,18.17960703725572,18.093408122391487,18.14056081417042,18.059821952201393,18.22084082471902,18.308549084821422,18.47443946586159,17.913650579730742,18.45173559545398
P03018,20.24980825564105,20.2818476515552,20.321674433949436,20.416248191760392,20.61545598195921,19.86818044443806,20.40756509429038,20.220274875643806,20.181073640751514,20.024815469436867,19.96767301608072,20.49980282444394,20.389325259774523,20.051198159114357,20.247590053397108,20.264253754089737,20.12928389468933,20.331191111369094,20.293160132693767,20.25665083247839,20.191176264041236,20.20393151508335,20.283063524905977,20.246677135605566
P03023,19.183085298606386,19.134366389741825,18.957396943701916,19.13831953117906,19.22629193787411,18.964611365232027,19.25562775205551,19.234877701562574,19.402901451611765,19.06815090790786,19.089492855076102,19.26489644787857,19.052182399990524,18.885618645416542,19.104443313646993,19.260615121734798,19.220681332194374,19.268618419159598,19.10298673032715,19.207966654890534,19.185212861829008,19.168507174677373,19.179135678709777,19.251476167134363
P03024,19.08369333250536,18.876491854158218,18.879520229765088,18.976931632378726,19.2119890090612,18.867172753731914,18.923545863574986,18.906938345842242,18.81545447487909,18.57965541962969,18.757577276934178,19.156114160495093,19.137995221252034,18.785655288938948,19.14736621229479,19.101516377204554,19.269226033832773,19.11038509683725,19.19775148578491,19.175300947286342,19.148867768467902,19.176355522442833,19.067751839204064,18.950836268731145
P03030,17.160544854871556,17.1423911069837,,17.794156464580976,17.427178737634517,15.629586917864764,17.74409512459105,17.53263905039278,16.796211314739207,17.641558194285782,17.66732209890323,17.082965278715918,17.446040541963914,17.335732633451894,17.862613705881632,17.923130383800483,17.507836690465876,17.067875408638184,17.46354372567136,16.98109715211406,17.873519489735116,17.12287127269225,17.4447266957898,17.839755491416987
P03813,20.620153230496495,20.951756795732763,20.784060231402332,20.63720649994085,20.943635361255783,20.90511885278962,20.965698316379623,21.001509518318677,20.89751346185693,20.927808202654884,20.965897575508862,20.86704018482846,21.0155903574229,20.962431526987867,20.669843643255856,20.67185025003875,20.575811893621825,20.653050298454474,20.69343986856668,20.705602018524846,20.562664262019435,20.691834567405785,20.678684330488565,20.63701881750897
P03817,21.313101240870996,21.60424685868877,21.81198691009151,21.306833208485408,21.576284120001326,21.589795300436524,21.74010797119456,21.673994391384333,21.76614623155213,21.535385493657653,21.650510336965304,21.488773827209865,21.62086512678045,21.53838149266402,21.41644573720646,21.545459217397337,21.41319781340683,21.39550857802269,21.43307388239771,21.576452949004377,21.465358879554636,21.4467323955758,21.33897304638477,21.57766793495174
P03819,17.664970401380028,17.684516643982562,17.60562914355547,16.758811161223633,18.110960904826563,17.862624839040116,18.279760595905394,17.392744563948824,18.29310039938164,18.461946210824877,18.03762110695487,17.57474354831028,18.139685974109874,17.815918404045,18.160585641463054,17.425127878938635,17.98480328598897,17.840859244736013,17.651661073740428,16.96698671169419,17.439744311531335,17.150296164420837,18.01138926157983,17.421664104770603
